CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
11525,341,2,5935.55,1,3,4,8,Potential Loyalist
11526,360,1,2376.9599999999996,1,1,3,5,At Risk
11527,89,2,39.58,3,3,1,7,Potential Loyalist
11528,344,2,5959.71,1,3,4,8,Potential Loyalist
11529,359,2,5944.21,1,3,4,8,Potential Loyalist
11530,30,16,573.8,4,4,3,11,Champions
11531,355,2,5875.55,1,3,4,8,Potential Loyalist
11532,33,2,44.57,4,3,1,8,Potential Loyalist
11533,19,2,37.29,4,3,1,8,Potential Loyalist
11534,349,2,5919.73,1,3,4,8,Potential Loyalist
11535,320,2,5919.21,1,3,4,8,Potential Loyalist
11536,314,2,5915.54,1,3,4,8,Potential Loyalist
11537,311,2,5873.26,1,3,4,8,Potential Loyalist
11538,334,2,5895.24,1,3,4,8,Potential Loyalist
11539,310,2,5997.73,1,3,4,8,Potential Loyalist
11540,314,2,5958.179999999999,1,3,4,8,Potential Loyalist
11541,291,2,5973.24,1,3,4,8,Potential Loyalist
11542,263,1,34.47,2,1,1,4,Lost
11543,39,1,53.99,4,1,2,7,Potential Loyalist
11544,154,1,88.98,3,1,2,6,At Risk
11545,200,1,53.99,2,1,2,5,At Risk
11546,323,2,4460.3796,1,3,4,8,Potential Loyalist
11547,185,3,4976.3796,2,4,4,10,Loyal
11548,79,3,7068.2699999999995,4,4,4,12,Champions
11549,48,3,7023.7699999999995,4,4,4,12,Champions
11550,319,3,5241.4282,1,4,4,9,Loyal
11551,334,1,53.99,1,1,2,4,Lost
11552,23,1,34.99,4,1,1,6,At Risk
11553,160,1,21.49,3,1,1,5,At Risk
11554,266,1,34.99,1,1,1,3,Lost
11555,266,1,34.99,1,1,1,3,Lost
11556,39,1,21.49,4,1,1,6,At Risk
11557,174,1,21.49,2,1,1,4,Lost
11558,60,1,21.49,4,1,1,6,At Risk
11559,61,1,34.99,4,1,1,6,At Risk
11560,57,1,53.99,4,1,2,7,Potential Loyalist
11561,324,2,4344.0882,1,3,4,8,Potential Loyalist
11562,217,1,84.98,2,1,2,5,At Risk
11563,208,1,53.99,2,1,2,5,At Risk
11564,317,2,4369.0882,1,3,4,8,Potential Loyalist
11565,143,1,34.99,3,1,1,5,At Risk
11566,22,25,1006.83,4,4,3,11,Champions
11567,320,1,53.99,1,1,2,4,Lost
11568,131,3,6789.4596,3,4,4,11,Champions
11569,70,1,34.99,4,1,1,6,At Risk
11570,321,2,4391.4096,1,3,4,8,Potential Loyalist
11571,315,2,4390.6796,1,3,4,8,Potential Loyalist
11572,327,2,4450.3696,1,3,4,8,Potential Loyalist
11573,186,1,34.99,2,1,1,4,Lost
11574,320,1,34.99,1,1,1,3,Lost
11575,135,3,6806.1182,3,4,4,11,Champions
11576,312,2,4486.4096,1,3,4,8,Potential Loyalist
11577,323,2,4344.0882,1,3,4,8,Potential Loyalist
11578,323,2,4406.3895999999995,1,3,4,8,Potential Loyalist
11579,182,1,43.980000000000004,2,1,1,4,Lost
11580,288,1,34.99,1,1,1,3,Lost
11581,68,5,237.19,4,4,2,10,Loyal
11582,312,2,4379.0782,1,3,4,8,Potential Loyalist
11583,296,2,4381.3895999999995,1,3,4,8,Potential Loyalist
11584,135,1,8.99,3,1,1,5,At Risk
11585,19,1,49.99,4,1,2,7,Potential Loyalist
11586,93,1,8.99,3,1,1,5,At Risk
11587,295,2,4540.3782,1,3,4,8,Potential Loyalist
11588,262,2,4369.0882,2,3,4,9,Loyal
11589,239,1,14.98,2,1,1,4,Lost
11590,251,2,4384.0682,2,3,4,9,Loyal
11591,251,2,5895.24,2,3,4,9,Loyal
11592,262,2,5875.55,2,3,4,9,Loyal
11593,224,2,5908.25,2,3,4,9,Loyal
11594,165,1,88.98,3,1,2,6,At Risk
11595,30,1,34.99,4,1,1,6,At Risk
11596,120,1,49.97,3,1,1,5,At Risk
11597,24,1,34.99,4,1,1,6,At Risk
11598,311,2,4548.6996,1,3,4,8,Potential Loyalist
11599,231,2,5957.219999999999,2,3,4,9,Loyal
11600,268,1,34.99,1,1,1,3,Lost
11601,236,2,5932.219999999999,2,3,4,9,Loyal
11602,203,1,34.99,2,1,1,4,Lost
11603,113,3,6767.138199999999,3,4,4,11,Champions
11604,105,3,6786.1182,3,4,4,11,Champions
11605,335,2,4344.0882,1,3,4,8,Potential Loyalist
11606,215,2,5922.23,2,3,4,9,Loyal
11607,233,2,5913.24,2,3,4,9,Loyal
11608,47,1,34.99,4,1,1,6,At Risk
11609,67,3,6872.1082,4,4,4,12,Champions
11610,89,3,6786.4396,3,4,4,11,Champions
11611,214,2,5873.26,2,3,4,9,Loyal
11612,72,3,6795.1182,4,4,4,12,Champions
11613,280,2,4381.3895999999995,1,3,4,8,Potential Loyalist
11614,299,2,4438.0581999999995,1,3,4,8,Potential Loyalist
11615,291,3,5205.7096,1,4,4,9,Loyal
11616,289,3,5253.6496,1,4,4,9,Loyal
11617,297,2,5935.55,1,3,4,8,Potential Loyalist
11618,354,1,2369.9599999999996,1,1,3,5,At Risk
11619,58,16,634.84,4,4,3,11,Champions
11620,186,2,44.57,2,3,1,6,At Risk
11621,91,2,123.24000000000001,3,3,2,8,Potential Loyalist
11622,228,2,133.75,2,3,2,7,Potential Loyalist
11623,278,2,5948.24,1,3,4,8,Potential Loyalist
11624,280,2,5898.26,1,3,4,8,Potential Loyalist
11625,281,2,5913.25,1,3,4,8,Potential Loyalist
11626,297,2,5958.74,1,3,4,8,Potential Loyalist
11627,81,2,50.230000000000004,4,3,2,9,Loyal
11628,304,2,5875.55,1,3,4,8,Potential Loyalist
11629,286,2,5930.23,1,3,4,8,Potential Loyalist
11630,277,2,5933.26,1,3,4,8,Potential Loyalist
11631,35,16,707.5,4,4,3,11,Champions
11632,26,16,1002.09,4,4,3,11,Champions
11633,15,2,77.27000000000001,4,3,2,9,Loyal
11634,278,2,39.58,1,3,1,5,At Risk
11635,130,2,42.28,3,3,1,7,Potential Loyalist
11636,11,2,77.27000000000001,4,3,2,9,Loyal
11637,348,2,39.58,1,3,1,5,At Risk
11638,102,2,77.27000000000001,3,3,2,8,Potential Loyalist
11639,21,2,127.26,4,3,2,9,Loyal
11640,31,5,409.12,4,4,3,11,Champions
11641,164,5,303.2,3,4,3,10,Loyal
11642,5,5,481.87,4,4,3,11,Champions
11643,209,2,100.22,2,3,2,7,Potential Loyalist
11644,24,2,42.28,4,3,1,8,Potential Loyalist
11645,26,2,153.46,4,3,2,9,Loyal
11646,188,2,113.48,2,3,2,7,Potential Loyalist
11647,348,1,2365.9399999999996,1,1,3,5,At Risk
11648,149,2,88.99000000000001,3,3,2,8,Potential Loyalist
11649,281,2,91.28,1,3,2,6,At Risk
11650,43,2,128.97,4,3,2,9,Loyal
11651,103,5,226.43,3,4,2,9,Loyal
11652,42,5,310.93,4,4,3,11,Champions
11653,109,2,178.96,3,3,2,8,Potential Loyalist
11654,280,2,5955.23,1,3,4,8,Potential Loyalist
11655,58,2,50.230000000000004,4,3,2,9,Loyal
11656,17,2,77.27000000000001,4,3,2,9,Loyal
11657,1,2,178.96,4,3,2,9,Loyal
11658,189,2,111.96000000000001,2,3,2,7,Potential Loyalist
11659,23,5,235.01,4,4,2,10,Loyal
11660,166,5,324.71999999999997,3,4,3,10,Loyal
11661,46,5,287.7,4,4,3,11,Champions
11662,207,2,100.27000000000001,2,3,2,7,Potential Loyalist
11663,348,2,5948.24,1,3,4,8,Potential Loyalist
11664,342,2,5948.24,1,3,4,8,Potential Loyalist
11665,349,2,5930.23,1,3,4,8,Potential Loyalist
11666,356,2,5948.24,1,3,4,8,Potential Loyalist
11667,41,2,91.28,4,3,2,9,Loyal
11668,25,2,128.97,4,3,2,9,Loyal
11669,163,2,113.21000000000001,3,3,2,8,Potential Loyalist
11670,133,2,100.27000000000001,3,3,2,8,Potential Loyalist
11671,296,2,5970.23,1,3,4,8,Potential Loyalist
11672,133,2,113.47999999999999,3,3,2,8,Potential Loyalist
11673,332,2,191.95000000000002,1,3,2,6,At Risk
11674,164,2,96.27,3,3,2,8,Potential Loyalist
11675,354,2,5898.26,1,3,4,8,Potential Loyalist
11676,51,2,91.28,4,3,2,9,Loyal
11677,60,5,298.21,4,4,3,11,Champions
11678,358,2,5900.55,1,3,4,8,Potential Loyalist
11679,61,2,145.96,4,3,2,9,Loyal
11680,10,2,93.98,4,3,2,9,Loyal
11681,65,2,137.96,4,3,2,9,Loyal
11682,51,2,252.98000000000002,4,3,2,9,Loyal
11683,356,2,5897.23,1,3,4,8,Potential Loyalist
11684,48,2,93.98,4,3,2,9,Loyal
11685,47,2,110.92,4,3,2,9,Loyal
11686,280,2,128.97,1,3,2,6,At Risk
11687,222,2,97.98,2,3,2,7,Potential Loyalist
11688,349,2,5967.23,1,3,4,8,Potential Loyalist
11689,149,2,88.99000000000001,3,3,2,8,Potential Loyalist
11690,278,2,5904.23,1,3,4,8,Potential Loyalist
11691,255,2,119.96000000000001,2,3,2,7,Potential Loyalist
11692,11,2,93.98,4,3,2,9,Loyal
11693,366,1,2294.99,1,1,3,5,At Risk
11694,123,2,128.97,3,3,2,8,Potential Loyalist
11695,163,2,128.97,3,3,2,8,Potential Loyalist
11696,275,2,5873.26,1,3,4,8,Potential Loyalist
11697,117,2,152.96,3,3,2,8,Potential Loyalist
11698,15,5,255.94,4,4,2,10,Loyal
11699,173,2,122.25,2,3,2,7,Potential Loyalist
11700,234,2,137.96,2,3,2,7,Potential Loyalist
11701,270,2,128.97,1,3,2,6,At Risk
11702,76,2,96.27,4,3,2,9,Loyal
11703,74,2,100.27000000000001,4,3,2,9,Loyal
11704,196,2,93.98,2,3,2,7,Potential Loyalist
11705,247,2,5940.54,2,3,4,9,Loyal
11706,117,2,88.99000000000001,3,3,2,8,Potential Loyalist
11707,250,2,6025.219999999999,2,3,4,9,Loyal
11708,246,2,5908.5,2,3,4,9,Loyal
11709,107,5,325.89,3,4,3,10,Loyal
11710,48,2,97.98,4,3,2,9,Loyal
11711,3,27,1103.78,4,4,3,11,Champions
11712,92,5,127.80000000000001,3,4,2,9,Loyal
11713,69,2,191.95000000000002,4,3,2,9,Loyal
11714,260,2,93.98,2,3,2,7,Potential Loyalist
11715,30,2,143.97,4,3,2,9,Loyal
11716,16,2,96.27000000000001,4,3,2,9,Loyal
11717,32,2,192.47,4,3,2,9,Loyal
11718,314,2,100.27,1,3,2,6,At Risk
11719,131,5,287.2,3,4,3,10,Loyal
11720,189,2,117.95,2,3,2,7,Potential Loyalist
11721,104,2,105.26,3,3,2,8,Potential Loyalist
11722,81,2,153.46,4,3,2,9,Loyal
11723,26,5,192.53,4,4,2,10,Loyal
11724,46,5,210.09,4,4,2,10,Loyal
11725,272,2,123.91,1,3,2,6,At Risk
11726,53,2,223.44,4,3,2,9,Loyal
11727,270,2,5962.24,1,3,4,8,Potential Loyalist
11728,84,2,109.97,4,3,2,9,Loyal
11729,18,2,159.96,4,3,2,9,Loyal
11730,21,2,134.46,4,3,2,9,Loyal
11731,178,2,121.45,2,3,2,7,Potential Loyalist
11732,167,2,173.47,3,3,2,8,Potential Loyalist
11733,22,2,194.98000000000002,4,3,2,9,Loyal
11734,206,2,135.78,2,3,2,7,Potential Loyalist
11735,38,2,109.97,4,3,2,9,Loyal
11736,56,2,166.45,4,3,2,9,Loyal
11737,196,2,77.27000000000001,2,3,2,7,Potential Loyalist
11738,33,5,331.68,4,4,3,11,Champions
11739,288,2,4758.03,1,3,4,8,Potential Loyalist
11740,11,5,384.09,4,4,3,11,Champions
11741,343,2,6079.24,1,3,4,8,Potential Loyalist
11742,252,2,5915.54,2,3,4,9,Loyal
11743,258,2,5898.26,2,3,4,9,Loyal
11744,155,2,72.28,3,3,2,8,Potential Loyalist
11745,270,2,5948.23,1,3,4,8,Potential Loyalist
11746,81,2,77.27000000000001,4,3,2,9,Loyal
11747,108,2,115.96000000000001,3,3,2,8,Potential Loyalist
11748,89,5,131.54000000000002,3,4,2,9,Loyal
11749,29,3,47.92,4,4,1,9,Loyal
11750,120,3,8148.0199999999995,3,4,4,11,Champions
11751,196,3,8215.02,2,4,4,10,Loyal
11752,54,3,137.87,4,4,2,10,Loyal
11753,106,3,47.92,3,4,1,8,Potential Loyalist
11754,183,3,8163.53,2,4,4,10,Loyal
11755,165,3,46.25,3,4,1,8,Potential Loyalist
11756,96,3,8078.0199999999995,3,4,4,11,Champions
11757,63,3,58.05,4,4,2,10,Loyal
11758,66,3,58.05,4,4,2,10,Loyal
11759,204,3,8054.049999999999,2,4,4,10,Loyal
11760,71,3,274.92,4,4,3,11,Champions
11761,184,3,8149.49,2,4,4,10,Loyal
11762,207,3,8228.01,2,4,4,10,Loyal
11763,78,3,76.64999999999999,4,4,2,10,Loyal
11764,206,3,8129.0199999999995,2,4,4,10,Loyal
11765,187,3,8143.03,2,4,4,10,Loyal
11766,203,3,8280.48,2,4,4,10,Loyal
11767,201,3,8319.51,2,4,4,10,Loyal
11768,199,3,8139.04,2,4,4,10,Loyal
11769,133,5,478.95,3,4,3,10,Loyal
11770,100,2,77.27000000000001,3,3,2,8,Potential Loyalist
11771,189,2,94.48,2,3,2,7,Potential Loyalist
11772,259,2,5913.24,2,3,4,9,Loyal
11773,274,2,5983.74,1,3,4,8,Potential Loyalist
11774,230,2,5900.55,2,3,4,9,Loyal
11775,240,2,5913.25,2,3,4,9,Loyal
11776,240,2,6079.24,2,3,4,9,Loyal
11777,221,2,5915.53,2,3,4,9,Loyal
11778,214,2,5873.26,2,3,4,9,Loyal
11779,220,2,5873.26,2,3,4,9,Loyal
11780,225,2,5973.24,2,3,4,9,Loyal
11781,51,2,134.46,4,3,2,9,Loyal
11782,135,2,151.75,3,3,2,8,Potential Loyalist
11783,263,2,109.97,2,3,2,7,Potential Loyalist
11784,43,5,272.69,4,4,3,11,Champions
11785,151,2,74.98,3,3,2,8,Potential Loyalist
11786,6,2,126.96000000000001,4,3,2,9,Loyal
11787,85,2,109.97,4,3,2,9,Loyal
11788,162,2,255.27,3,3,2,8,Potential Loyalist
11789,276,2,72.28,1,3,2,6,At Risk
11790,252,2,146.95,2,3,2,7,Potential Loyalist
11791,59,2,119.98,4,3,2,9,Loyal
11792,213,2,119.98,2,3,2,7,Potential Loyalist
11793,353,2,101.96000000000001,1,3,2,6,At Risk
11794,1,2,77.27000000000001,4,3,2,9,Loyal
11795,65,2,74.98,4,3,2,9,Loyal
11796,244,2,5995.2,2,3,4,9,Loyal
11797,214,2,5972.73,2,3,4,9,Loyal
11798,232,2,5953.25,2,3,4,9,Loyal
11799,234,2,5921.19,2,3,4,9,Loyal
11800,169,2,77.27000000000001,3,3,2,8,Potential Loyalist
11801,29,2,87.28,4,3,2,9,Loyal
11802,59,5,215.29,4,4,2,10,Loyal
11803,67,2,229.95,4,3,2,9,Loyal
11804,170,2,133.96,2,3,2,7,Potential Loyalist
11805,85,2,128.97,4,3,2,9,Loyal
11806,118,2,96.27000000000001,3,3,2,8,Potential Loyalist
11807,139,2,153.46,3,3,2,8,Potential Loyalist
11808,96,5,610.19,3,4,3,10,Loyal
11809,233,2,5929.23,2,3,4,9,Loyal
11810,219,2,5973.24,2,3,4,9,Loyal
11811,226,2,5898.26,2,3,4,9,Loyal
11812,225,2,5900.55,2,3,4,9,Loyal
11813,215,2,5953.25,2,3,4,9,Loyal
11814,143,2,101.26,3,3,2,8,Potential Loyalist
11815,339,2,5948.24,1,3,4,8,Potential Loyalist
11816,343,2,5933.25,1,3,4,8,Potential Loyalist
11817,351,2,5898.26,1,3,4,8,Potential Loyalist
11818,364,2,5954.219999999999,1,3,4,8,Potential Loyalist
11819,13,2,96.27000000000001,4,3,2,9,Loyal
11820,54,5,232.70999999999998,4,4,2,10,Loyal
11821,148,2,151.43,3,3,2,8,Potential Loyalist
11822,156,2,87.28,3,3,2,8,Potential Loyalist
11823,6,5,262.42,4,4,2,10,Loyal
11824,20,5,240.01,4,4,2,10,Loyal
11825,351,2,5900.55,1,3,4,8,Potential Loyalist
11826,348,2,5898.26,1,3,4,8,Potential Loyalist
11827,51,5,512.47,4,4,3,11,Champions
11828,285,2,93.98,1,3,2,6,At Risk
11829,222,2,130.94,2,3,2,7,Potential Loyalist
11830,364,2,5930.23,1,3,4,8,Potential Loyalist
11831,353,2,5933.25,1,3,4,8,Potential Loyalist
11832,142,2,124.97,3,3,2,8,Potential Loyalist
11833,62,5,240.01000000000002,4,4,2,10,Loyal
11834,350,2,5908.25,1,3,4,8,Potential Loyalist
11835,256,2,4772.3,2,3,4,9,Loyal
11836,282,2,69.99000000000001,1,3,2,6,At Risk
11837,343,2,5923.23,1,3,4,8,Potential Loyalist
11838,154,2,135.21,3,3,2,8,Potential Loyalist
11839,231,2,5955.23,2,3,4,9,Loyal
11840,270,2,87.28,1,3,2,6,At Risk
11841,84,5,307.97,4,4,3,11,Champions
11842,56,2,98.97,4,3,2,9,Loyal
11843,327,2,116.76,1,3,2,6,At Risk
11844,18,2,124.97,4,3,2,9,Loyal
11845,51,4,197.2,4,4,2,10,Loyal
11846,203,2,84.99000000000001,2,3,2,7,Potential Loyalist
11847,75,2,124.97,4,3,2,9,Loyal
11848,54,2,92.27,4,3,2,9,Loyal
11849,18,2,257.97,4,3,2,9,Loyal
11850,240,2,149.46,2,3,2,7,Potential Loyalist
11851,55,2,84.99000000000001,4,3,2,9,Loyal
11852,149,2,124.97,3,3,2,8,Potential Loyalist
11853,223,2,89.98,2,3,2,7,Potential Loyalist
11854,228,2,5985.2,2,3,4,9,Loyal
11855,140,2,89.98,3,3,2,8,Potential Loyalist
11856,29,2,133.96,4,3,2,9,Loyal
11857,55,2,124.97,4,3,2,9,Loyal
11858,201,2,84.99000000000001,2,3,2,7,Potential Loyalist
11859,59,2,72.28,4,3,2,9,Loyal
11860,78,2,69.99000000000001,4,3,2,9,Loyal
11861,38,5,286.3,4,4,3,11,Champions
11862,98,2,209.23,3,3,2,8,Potential Loyalist
11863,147,2,47.940000000000005,3,3,1,7,Potential Loyalist
11864,237,2,47.940000000000005,2,3,1,6,At Risk
11865,115,2,114.92,3,3,2,8,Potential Loyalist
11866,277,2,42.95,1,3,1,5,At Risk
11867,98,2,82.93,3,3,2,8,Potential Loyalist
11868,43,5,247.01,4,4,2,10,Loyal
11869,13,5,269.08000000000004,4,4,2,10,Loyal
11870,12,2,242.27,4,3,2,9,Loyal
11871,245,2,69.99000000000001,2,3,2,7,Potential Loyalist
11872,218,2,5948.24,2,3,4,9,Loyal
11873,237,2,5923.23,2,3,4,9,Loyal
11874,11,2,72.21000000000001,4,3,2,9,Loyal
11875,2,5,292.7,4,4,3,11,Champions
11876,127,2,82.93,3,3,2,8,Potential Loyalist
11877,32,2,42.95,4,3,1,8,Potential Loyalist
11878,48,2,82.93,4,3,2,9,Loyal
11879,88,2,107.42,3,3,2,8,Potential Loyalist
11880,87,2,50.230000000000004,4,3,2,9,Loyal
11881,43,2,148.4,4,3,2,9,Loyal
11882,201,2,47.940000000000005,2,3,1,6,At Risk
11883,76,2,77.27000000000001,4,3,2,9,Loyal
11884,31,2,109.97,4,3,2,9,Loyal
11885,359,2,5900.55,1,3,4,8,Potential Loyalist
11886,226,2,5897.53,2,3,4,9,Loyal
11887,216,2,82.93,2,3,2,7,Potential Loyalist
11888,317,1,2376.9599999999996,1,1,3,5,At Risk
11889,331,2,50.230000000000004,1,3,2,6,At Risk
11890,208,2,130.44,2,3,2,7,Potential Loyalist
11891,213,2,109.97,2,3,2,7,Potential Loyalist
11892,191,3,8119.03,2,4,4,10,Loyal
11893,190,3,8123.03,2,4,4,10,Loyal
11894,207,3,8223.0,2,4,4,10,Loyal
11895,188,3,8149.04,2,4,4,10,Loyal
11896,202,3,8117.969999999999,2,4,4,10,Loyal
11897,107,3,8203.019999999999,3,4,4,11,Champions
11898,190,3,8179.03,2,4,4,10,Loyal
11899,205,3,8189.5,2,4,4,10,Loyal
11900,202,3,8257.01,2,4,4,10,Loyal
11901,81,3,8248.01,4,4,4,12,Champions
11902,31,3,63.04,4,4,2,10,Loyal
11903,200,3,8108.04,2,4,4,10,Loyal
11904,212,3,8214.5,2,4,4,10,Loyal
11905,207,3,8155.98,2,4,4,10,Loyal
11906,201,3,8151.0,2,4,4,10,Loyal
11907,193,3,8135.33,2,4,4,10,Loyal
11908,159,3,8079.049999999999,3,4,4,11,Champions
11909,181,3,8105.3099999999995,2,4,4,10,Loyal
11910,179,3,8113.03,2,4,4,10,Loyal
11911,39,3,62.459999999999994,4,4,2,10,Loyal
11912,68,3,8095.32,4,4,4,12,Champions
11913,34,3,41.26,4,4,1,9,Loyal
11914,159,3,8165.959999999999,3,4,4,11,Champions
11915,158,3,8142.999999999999,3,4,4,11,Champions
11916,161,3,8178.509999999999,3,4,4,11,Champions
11917,163,3,8121.33,3,4,4,11,Champions
11918,65,3,8204.99,4,4,4,12,Champions
11919,39,3,8171.5199999999995,4,4,4,12,Champions
11920,49,3,8156.32,4,4,4,12,Champions
11921,67,3,63.24,4,4,2,10,Loyal
11922,98,5,275.5,3,4,3,10,Loyal
11923,20,2,42.95,4,3,1,8,Potential Loyalist
11924,224,2,5897.23,2,3,4,9,Loyal
11925,224,2,5968.23,2,3,4,9,Loyal
11926,225,2,47.940000000000005,2,3,1,6,At Risk
11927,1,2,51.94,4,3,2,9,Loyal
11928,47,2,47.940000000000005,4,3,1,8,Potential Loyalist
11929,43,3,4965.78,4,4,4,12,Champions
11930,44,3,5035.8099999999995,4,4,4,12,Champions
11931,87,2,234.44,4,3,2,9,Loyal
11932,188,2,136.25,2,3,2,7,Potential Loyalist
11933,216,2,5933.26,2,3,4,9,Loyal
11934,233,2,5994.719999999999,2,3,4,9,Loyal
11935,237,1,35.0,2,1,1,4,Lost
11936,299,1,42.28,1,1,1,3,Lost
11937,211,2,5888.24,2,3,4,9,Loyal
11938,20,2,42.95,4,3,1,8,Potential Loyalist
11939,224,2,5976.74,2,3,4,9,Loyal
11940,35,2,69.99000000000001,4,3,2,9,Loyal
11941,88,2,108.96000000000001,3,3,2,8,Potential Loyalist
11942,41,3,4792.29,4,4,4,12,Champions
11943,47,3,4734.29,4,4,4,12,Champions
11944,40,3,4776.2699999999995,4,4,4,12,Champions
11945,123,2,5910.55,3,3,4,10,Loyal
11946,38,3,4697.3099999999995,4,4,4,12,Champions
11947,33,3,4747.3,4,4,4,12,Champions
11948,115,2,82.26,3,3,2,8,Potential Loyalist
11949,127,2,69.99000000000001,3,3,2,8,Potential Loyalist
11950,83,2,109.97,4,3,2,9,Loyal
11951,78,3,63.519999999999996,4,4,2,10,Loyal
11952,175,3,8168.999999999999,2,4,4,10,Loyal
11953,135,2,65.25,3,3,2,8,Potential Loyalist
11954,225,2,5910.55,2,3,4,9,Loyal
11955,215,2,5953.25,2,3,4,9,Loyal
11956,242,2,5873.26,2,3,4,9,Loyal
11957,21,2,91.25000000000001,4,3,2,9,Loyal
11958,80,2,159.96,4,3,2,9,Loyal
11959,80,2,138.48000000000002,4,3,2,9,Loyal
11960,185,2,74.98,2,3,2,7,Potential Loyalist
11961,113,2,72.28,3,3,2,8,Potential Loyalist
11962,166,2,102.97,3,3,2,8,Potential Loyalist
11963,159,3,8068.03,3,4,4,11,Champions
11964,173,3,8173.53,2,4,4,10,Loyal
11965,59,3,118.74,4,4,2,10,Loyal
11966,42,3,55.76,4,4,2,10,Loyal
11967,175,3,8153.0199999999995,2,4,4,10,Loyal
11968,165,3,8079.049999999999,3,4,4,11,Champions
11969,166,3,8173.0199999999995,3,4,4,11,Champions
11970,130,2,109.97,3,3,2,8,Potential Loyalist
11971,65,2,134.46,4,3,2,9,Loyal
11972,38,2,65.25,4,3,2,9,Loyal
11973,325,2,88.96000000000001,1,3,2,6,At Risk
11974,55,2,113.45,4,3,2,9,Loyal
11975,107,2,208.96,3,3,2,8,Potential Loyalist
11976,157,3,8087.3099999999995,3,4,4,11,Champions
11977,167,3,8212.5,3,4,4,11,Champions
11978,77,2,74.98,4,3,2,9,Loyal
11979,266,2,4813.759999999999,1,3,4,8,Potential Loyalist
11980,62,2,108.46000000000001,4,3,2,9,Loyal
11981,1,2,119.76,4,3,2,9,Loyal
11982,119,2,105.26,3,3,2,8,Potential Loyalist
11983,342,2,5873.26,1,3,4,8,Potential Loyalist
11984,268,2,4730.32,1,3,4,8,Potential Loyalist
11985,24,2,89.98,4,3,2,9,Loyal
11986,155,3,8245.23,3,4,4,11,Champions
11987,80,3,279.23,4,4,3,11,Champions
11988,176,3,8078.0199999999995,2,4,4,10,Loyal
11989,176,3,8139.53,2,4,4,10,Loyal
11990,160,3,8164.009999999999,3,4,4,11,Champions
11991,41,3,8128.0199999999995,4,4,4,12,Champions
11992,49,3,8123.03,4,4,4,12,Champions
11993,37,3,8131.32,4,4,4,12,Champions
11994,159,3,8169.03,3,4,4,11,Champions
11995,50,3,8249.01,4,4,4,12,Champions
11996,180,3,7058.7,2,4,4,10,Loyal
11997,168,3,7029.779999999999,3,4,4,11,Champions
11998,154,3,6962.099999999999,3,4,4,11,Champions
11999,180,3,7043.2699999999995,2,4,4,10,Loyal
12000,167,3,8183.0,3,4,4,11,Champions
12001,168,3,8113.009999999999,3,4,4,11,Champions
12002,179,3,8145.33,2,4,4,10,Loyal
12003,172,3,8256.5,2,4,4,10,Loyal
12004,174,3,8114.04,2,4,4,10,Loyal
12005,165,3,6984.8099999999995,3,4,4,11,Champions
12006,184,3,144.74,2,4,2,8,Potential Loyalist
12007,130,3,7023.779999999999,3,4,4,11,Champions
12008,9,3,80.25,4,4,2,10,Loyal
12009,169,3,8195.5,3,4,4,11,Champions
12010,176,3,8203.5,2,4,4,10,Loyal
12011,45,3,4735.8099999999995,4,4,4,12,Champions
12012,170,3,73.96000000000001,2,4,2,8,Potential Loyalist
12013,326,2,3949.97,1,3,4,8,Potential Loyalist
12014,245,2,3949.97,2,3,4,9,Loyal
12015,282,1,61.97,1,1,2,4,Lost
12016,242,2,5913.24,2,3,4,9,Loyal
12017,315,1,2339.97,1,1,3,5,At Risk
12018,127,2,6011.74,3,3,4,10,Loyal
12019,126,1,74.98,3,1,2,6,At Risk
12020,109,1,804.47,3,1,3,7,Potential Loyalist
12021,261,2,4043.4599999999996,2,3,4,9,Loyal
12022,149,2,136.25,3,3,2,8,Potential Loyalist
12023,118,2,5933.26,3,3,4,10,Loyal
12024,165,2,83.97,3,3,2,8,Potential Loyalist
12025,230,2,5910.55,2,3,4,9,Loyal
12026,242,2,5976.74,2,3,4,9,Loyal
12027,187,2,5913.24,2,3,4,9,Loyal
12028,125,1,39.99,3,1,1,5,At Risk
12029,180,1,54.97,2,1,2,5,At Risk
12030,187,2,5970.23,2,3,4,9,Loyal
12031,84,1,769.49,4,1,3,8,Potential Loyalist
12032,343,1,614.96,1,1,3,5,At Risk
12033,200,2,5949.23,2,3,4,9,Loyal
12034,9,3,74.54,4,4,2,10,Loyal
12035,260,3,81.24,2,4,2,8,Potential Loyalist
12036,113,3,69.55,3,4,2,9,Loyal
12037,142,3,7107.099999999999,3,4,4,11,Champions
12038,3,3,91.75,4,4,2,10,Loyal
12039,176,3,8213.0,2,4,4,10,Loyal
12040,23,2,51.269999999999996,4,3,2,9,Loyal
12041,212,2,5998.23,2,3,4,9,Loyal
12042,201,2,5975.23,2,3,4,9,Loyal
12043,47,2,103.97,4,3,2,9,Loyal
12044,59,2,105.95,4,3,2,9,Loyal
12045,88,2,65.97,3,3,2,8,Potential Loyalist
12046,286,2,43.99,1,3,1,5,At Risk
12047,104,2,43.99,3,3,1,7,Potential Loyalist
12048,64,2,133.96,4,3,2,9,Loyal
12049,81,2,171.44,4,3,2,9,Loyal
12050,357,2,6023.73,1,3,4,8,Potential Loyalist
12051,243,2,89.98,2,3,2,7,Potential Loyalist
